Contigs	mean_blastx
NODE_5919_length_558_cov_1.542620_Ba20_KC_P05	45.2222222222222
NODE_591_length_520_cov_0.966140_Ed20_KC_P22	50.744
NODE_591_length_535_cov_1.058952_Ya20_KC_P50	47.82
NODE_591_length_570_cov_4.444219_Ba20_KC_P14	56.02
NODE_591_length_576_cov_2.012024_Ba20_KC_P02	49.764
NODE_591_length_581_cov_7.948413_Ya20_KC_P46	48.2833333333333
NODE_591_length_583_cov_1.288538_Ed20_KC_P21	89.4333333333333
NODE_591_length_618_cov_1.249538_Ed20_KC_P23	42.304
NODE_591_length_628_cov_1.121597_Bu20_KC_P31	27
NODE_591_length_632_cov_8.643243_Bu20_KC_P33	52.992
NODE_591_length_638_cov_0.946524_Ed20_KC_P16	62.236
NODE_591_length_647_cov_5.240351_Bu20_KC_P29	58.556
NODE_591_length_649_cov_1.435315_Ba20_KC_P04	84.216
NODE_591_length_658_cov_1.798623_Bu20_KC_P37	50.368
NODE_591_length_665_cov_1.459184_Ya20_KC_P55	59.472
NODE_591_length_668_cov_2.379019_Ya20_KC_P51	51.868
NODE_591_length_696_cov_1.970921_Ed20_KC_P15	57.592
NODE_591_length_702_cov_1.905600_Ba20_KC_P06	42.4066666666667
NODE_591_length_750_cov_6.707281_Bu20_KC_P32	51.864
NODE_591_length_755_cov_8.470501_Ed20_KC_P26	59.276
NODE_591_length_756_cov_2.703976_Ya20_KC_P56	57.632
NODE_591_length_792_cov_4.113287_Ba20_KC_P03	59.692
NODE_591_length_794_cov_29.808926_Ya20_KC_P54	96.6625
NODE_591_length_800_cov_1.102351_Ed20_KC_P18	57.9785714285714
NODE_591_length_800_cov_1.215768_Ed20_KC_P25	54.712
NODE_591_length_800_cov_2.208852_Ba20_KC_P01	57.576
NODE_591_length_812_cov_5.140136_Bu20_KC_P30	56.716
NODE_591_length_842_cov_3.155556_Ya20_KC_P47	38.496
NODE_591_length_852_cov_5.896774_Bu20_KC_P39	38.096
NODE_591_length_898_cov_1.746650_Ba20_KC_P05	44.432
NODE_5921_length_558_cov_1.492723_Ba20_KC_P05	56.544
NODE_5925_length_558_cov_1.388773_Ba20_KC_P05	54.7
NODE_5928_length_558_cov_0.952183_Ba20_KC_P05	60.716
NODE_5929_length_558_cov_0.937630_Ba20_KC_P05	60.004
NODE_592_length_535_cov_0.779476_Ya20_KC_P50	51.7333333333333
NODE_592_length_538_cov_2.950108_Ya20_KC_P48	62.896
NODE_592_length_539_cov_1.725108_Ba20_KC_P10	84.204
NODE_592_length_627_cov_6.523636_Bu20_KC_P31	53.128
NODE_592_length_637_cov_7.698214_Ya20_KC_P49	43.712
NODE_592_length_638_cov_0.638146_Bu20_KC_P41	67.41875
NODE_592_length_641_cov_1.710993_Ba20_KC_P09	33.784
NODE_592_length_644_cov_1.246914_Bu20_KC_P35	48.464
NODE_592_length_647_cov_2.210526_Bu20_KC_P29	50.752
NODE_592_length_648_cov_2.749562_Ba20_KC_P04	67.312
NODE_592_length_657_cov_2.825862_Bu20_KC_P37	63.016
NODE_592_length_667_cov_5.064407_Ya20_KC_P51	52.776
NODE_592_length_670_cov_2.426644_Ed20_KC_P19	46.244
NODE_592_length_701_cov_3.362179_Bu20_KC_P36	50.1
NODE_592_length_710_cov_2.325434_Ya20_KC_P45	34.952
NODE_592_length_750_cov_3.885587_Bu20_KC_P32	92.9
NODE_592_length_754_cov_89.228951_Ya20_KC_P56	55.1666666666667
NODE_592_length_755_cov_3.951327_Ed20_KC_P26	40.58
NODE_592_length_768_cov_2.510854_Ba20_KC_P07	69.1
NODE_592_length_776_cov_2.143062_Bu20_KC_P42	58.072
NODE_592_length_792_cov_2.386014_Ba20_KC_P03	33.94
NODE_592_length_799_cov_16.091413_Ed20_KC_P25	66.2416666666667
NODE_592_length_800_cov_0.883817_Ed20_KC_P18	84.8
NODE_592_length_800_cov_1.586445_Ba20_KC_P01	47.216
NODE_592_length_804_cov_3.343879_Ed20_KC_P24	71.484
NODE_592_length_812_cov_2.674830_Bu20_KC_P30	53.284
NODE_592_length_841_cov_4.273560_Ya20_KC_P47	44.0826086956522
NODE_592_length_852_cov_2.196129_Bu20_KC_P39	50.544
NODE_592_length_897_cov_4.232927_Ba20_KC_P05	43.772
NODE_5932_length_558_cov_0.636175_Ba20_KC_P05	47.528
NODE_5937_length_557_cov_4.102083_Ba20_KC_P05	54.984
NODE_5938_length_557_cov_3.945833_Ba20_KC_P05	78.54
NODE_5939_length_557_cov_3.593750_Ba20_KC_P05	44.5
NODE_593_length_506_cov_0.988345_Ba20_KC_P13	48.028
NODE_593_length_538_cov_2.696312_Ya20_KC_P48	47.676
NODE_593_length_570_cov_2.251521_Ba20_KC_P14	68.364
NODE_593_length_576_cov_1.110220_Ba20_KC_P02	57.944
NODE_593_length_581_cov_4.859127_Ya20_KC_P46	78.5
NODE_593_length_582_cov_1.893069_Ed20_KC_P21	46
NODE_593_length_625_cov_4.813869_Ya20_KC_P43	50.724
NODE_593_length_627_cov_2.325455_Bu20_KC_P31	33.476
NODE_593_length_636_cov_2.075134_Bu20_KC_P41	39.792
NODE_593_length_637_cov_2.012500_Ya20_KC_P49	50.008
NODE_593_length_637_cov_2.419643_Ed20_KC_P16	55.164
NODE_593_length_641_cov_1.546099_Ba20_KC_P09	65.724
NODE_593_length_648_cov_2.301226_Ba20_KC_P04	52.768
NODE_593_length_657_cov_2.744828_Bu20_KC_P37	51.908
NODE_593_length_669_cov_2.761824_Ed20_KC_P19	56.696
NODE_593_length_675_cov_2.727425_Ed20_KC_P17	36.8173913043478
NODE_593_length_675_cov_3.153846_Ba20_KC_P08	51.204
NODE_593_length_682_cov_3.373554_Bu20_KC_P34	66.808
NODE_593_length_690_cov_3.194127_Ya20_KC_P53	41.676
NODE_593_length_696_cov_1.528271_Ed20_KC_P15	49.7
NODE_593_length_700_cov_3.998395_Bu20_KC_P36	51.04
NODE_593_length_701_cov_5.794872_Ba20_KC_P06	42.308
NODE_593_length_736_cov_1.301973_Ya20_KC_P44	26.448
NODE_593_length_754_cov_1.629247_Ya20_KC_P56	65.488
NODE_593_length_767_cov_2.066667_Ya20_KC_P52	41.244
NODE_593_length_768_cov_1.710564_Ba20_KC_P07	63.468
NODE_593_length_792_cov_1.843357_Ba20_KC_P03	69.644
NODE_593_length_794_cov_11.320781_Ya20_KC_P54	62.7
NODE_593_length_799_cov_4.577562_Ed20_KC_P25	42.496
NODE_593_length_804_cov_1.896836_Ed20_KC_P24	54.98
NODE_593_length_840_cov_3.715596_Ya20_KC_P47	62.756
NODE_593_length_852_cov_1.873548_Bu20_KC_P39	70.192
NODE_593_length_897_cov_1.586585_Ba20_KC_P05	43.488
NODE_5940_length_557_cov_3.537500_Ba20_KC_P05	45.86
NODE_5941_length_557_cov_3.227083_Ba20_KC_P05	92.312
NODE_5942_length_557_cov_3.029167_Ba20_KC_P05	69.9090909090909
NODE_5944_length_557_cov_2.441667_Ba20_KC_P05	47.424
NODE_5946_length_557_cov_2.327083_Ba20_KC_P05	39.82
NODE_594_length_519_cov_2.463801_Ed20_KC_P22	61.8571428571429
NODE_594_length_538_cov_1.006508_Ya20_KC_P48	45.384
NODE_594_length_539_cov_0.967532_Ba20_KC_P10	62.504
NODE_594_length_617_cov_1.529630_Ed20_KC_P23	61.724
NODE_594_length_625_cov_3.753650_Ya20_KC_P43	51.812
NODE_594_length_641_cov_1.544326_Ba20_KC_P09	66.028
NODE_594_length_646_cov_0.852373_Bu20_KC_P29	74.26
NODE_594_length_648_cov_2.033275_Ba20_KC_P04	41.75
NODE_594_length_667_cov_1.261017_Ya20_KC_P51	56.796
NODE_594_length_675_cov_1.327759_Ed20_KC_P17	39.272
NODE_594_length_675_cov_1.429766_Ba20_KC_P08	42.26
NODE_594_length_682_cov_1.778512_Bu20_KC_P34	49.48
NODE_594_length_689_cov_5.995098_Ya20_KC_P53	77.884
NODE_594_length_696_cov_1.507270_Ed20_KC_P15	49.768
NODE_594_length_700_cov_3.747994_Bu20_KC_P36	43.36
NODE_594_length_707_cov_1.696825_Bu20_KC_P40	62.24
NODE_594_length_734_cov_37.242009_Ya20_KC_P44	57.128
NODE_594_length_749_cov_5.194940_Bu20_KC_P32	58.5
NODE_594_length_753_cov_6.949704_Ya20_KC_P56	47.2833333333333
NODE_594_length_767_cov_1.601449_Ya20_KC_P52	42.908
NODE_594_length_767_cov_2.059420_Ba20_KC_P07	54.424
NODE_594_length_792_cov_1.397203_Ba20_KC_P03	57.348
NODE_594_length_794_cov_2.980474_Ya20_KC_P54	48.708
NODE_594_length_799_cov_1.476454_Ed20_KC_P25	35.7428571428571
NODE_594_length_799_cov_1.969529_Ed20_KC_P18	33.448
NODE_594_length_811_cov_2.956403_Bu20_KC_P30	47.996
NODE_594_length_840_cov_3.242464_Ya20_KC_P47	51.4
NODE_594_length_851_cov_2.750646_Bu20_KC_P39	40.636
NODE_5951_length_557_cov_2.068750_Ba20_KC_P05	81.024
NODE_5955_length_557_cov_1.883333_Ba20_KC_P05	49.724
NODE_5956_length_557_cov_1.870833_Ba20_KC_P05	69.98
NODE_5957_length_557_cov_1.810417_Ba20_KC_P05	63.92
NODE_5958_length_557_cov_1.783333_Ba20_KC_P05	37.856
NODE_5959_length_557_cov_1.760417_Ba20_KC_P05	51.5444444444444
NODE_595_length_519_cov_2.334842_Ed20_KC_P22	49.456
NODE_595_length_570_cov_1.531440_Ba20_KC_P14	65.664
NODE_595_length_575_cov_2.610442_Ba20_KC_P02	45.35
NODE_595_length_581_cov_1.474206_Ya20_KC_P46	91.7714285714286
NODE_595_length_582_cov_0.770297_Ed20_KC_P21	54.272
NODE_595_length_627_cov_1.200000_Bu20_KC_P31	34.784
NODE_595_length_630_cov_1.877034_Bu20_KC_P33	41.748
NODE_595_length_636_cov_20.960644_Ed20_KC_P16	53.844
NODE_595_length_641_cov_1.416667_Ba20_KC_P09	63.52
NODE_595_length_641_cov_2.686170_Bu20_KC_P35	32.74
NODE_595_length_648_cov_1.740806_Ba20_KC_P04	33.5
NODE_595_length_657_cov_1.965517_Bu20_KC_P37	61.548
NODE_595_length_663_cov_2.802048_Ya20_KC_P55	59.812
NODE_595_length_669_cov_1.388514_Ed20_KC_P19	52.88
NODE_595_length_669_cov_51.407095_Ed20_KC_P20	86.2
NODE_595_length_675_cov_1.279264_Ba20_KC_P08	67.348
NODE_595_length_688_cov_8.031097_Ya20_KC_P53	50.32
NODE_595_length_696_cov_1.444265_Ed20_KC_P15	69.02
NODE_595_length_701_cov_2.416667_Ba20_KC_P06	52.388
NODE_595_length_707_cov_1.001587_Bu20_KC_P40	61.52
NODE_595_length_734_cov_2.888889_Ya20_KC_P44	56.2875
NODE_595_length_754_cov_4.161004_Ed20_KC_P26	61.268
NODE_595_length_775_cov_10.813754_Bu20_KC_P42	89.55
NODE_595_length_792_cov_1.376224_Ba20_KC_P03	50.068
NODE_595_length_794_cov_2.847978_Ya20_KC_P54	56.152
NODE_595_length_798_cov_3.177531_Ed20_KC_P18	48.26
NODE_595_length_798_cov_3.714286_Ed20_KC_P25	54.156
NODE_595_length_799_cov_2.547091_Ba20_KC_P01	46.05
NODE_595_length_804_cov_0.995873_Ed20_KC_P24	50.556
NODE_595_length_811_cov_2.655313_Bu20_KC_P30	56.592
NODE_595_length_839_cov_2.368766_Ya20_KC_P47	33.184
NODE_595_length_851_cov_2.275194_Bu20_KC_P39	46.904
NODE_595_length_896_cov_5.697192_Ba20_KC_P05	32.96
NODE_5966_length_557_cov_1.379167_Ba20_KC_P05	85.6
NODE_5967_length_557_cov_1.310417_Ba20_KC_P05	91.488
NODE_596_length_538_cov_2.177874_Ba20_KC_P10	54.8
NODE_596_length_570_cov_1.494929_Ba20_KC_P14	33.756
NODE_596_length_575_cov_2.341365_Ba20_KC_P02	60.74
NODE_596_length_581_cov_1.351190_Ya20_KC_P46	51.756
NODE_596_length_581_cov_28.751984_Ed20_KC_P21	64.452
NODE_596_length_657_cov_1.429310_Bu20_KC_P37	62.776
NODE_596_length_663_cov_2.075085_Ya20_KC_P55	69.46
NODE_596_length_667_cov_0.776271_Ya20_KC_P51	55.2625
NODE_596_length_674_cov_3.577889_Ed20_KC_P17	55.525
NODE_596_length_675_cov_0.948161_Ba20_KC_P08	69.8
NODE_596_length_681_cov_3.516556_Bu20_KC_P34	66.384
NODE_596_length_700_cov_2.573034_Bu20_KC_P36	45.276
NODE_596_length_701_cov_1.971154_Ba20_KC_P06	48.532
NODE_596_length_706_cov_2.322734_Bu20_KC_P40	33.688
NODE_596_length_734_cov_1.607306_Ya20_KC_P44	41.2761904761905
NODE_596_length_749_cov_2.970238_Bu20_KC_P32	48.048
NODE_596_length_753_cov_2.292899_Ya20_KC_P56	51.696
NODE_596_length_754_cov_3.177253_Ed20_KC_P26	49.72
NODE_596_length_766_cov_5.505080_Ya20_KC_P52	88.5166666666667
NODE_596_length_767_cov_1.601449_Ba20_KC_P07	55.552
NODE_596_length_775_cov_1.409742_Bu20_KC_P42	55.464
NODE_596_length_792_cov_1.295105_Ba20_KC_P03	72.368
NODE_596_length_794_cov_2.697350_Ya20_KC_P54	50.14
NODE_596_length_798_cov_2.547850_Ed20_KC_P18	37.776
NODE_596_length_798_cov_2.778086_Ed20_KC_P25	49.232
NODE_596_length_811_cov_2.465940_Bu20_KC_P30	51.932
NODE_596_length_851_cov_1.819121_Bu20_KC_P39	62.612
NODE_596_length_896_cov_4.190476_Ba20_KC_P05	25.256
NODE_5970_length_557_cov_1.172917_Ba20_KC_P05	55.3
NODE_5971_length_557_cov_1.097917_Ba20_KC_P05	71.036
NODE_5972_length_557_cov_1.077083_Ba20_KC_P05	60.828
NODE_5975_length_556_cov_3.519833_Ba20_KC_P05	70.596
NODE_5976_length_556_cov_3.382046_Ba20_KC_P05	91.516
NODE_5979_length_556_cov_2.766180_Ba20_KC_P05	48.688
NODE_597_length_533_cov_3.440789_Ya20_KC_P50	55.184
NODE_597_length_575_cov_0.975904_Ba20_KC_P02	42.7
NODE_597_length_581_cov_1.184524_Ya20_KC_P46	44.304
NODE_597_length_624_cov_4.716636_Ya20_KC_P43	41.476
NODE_597_length_626_cov_3.655738_Bu20_KC_P31	63.628
NODE_597_length_629_cov_42.945652_Bu20_KC_P33	95.5
NODE_597_length_636_cov_0.812165_Ed20_KC_P16	49.256
NODE_597_length_647_cov_2.917544_Ba20_KC_P04	62.028
NODE_597_length_663_cov_1.829352_Ya20_KC_P55	38
NODE_597_length_674_cov_2.443886_Ed20_KC_P17	53.832
NODE_597_length_675_cov_0.861204_Ba20_KC_P08	56.36
NODE_597_length_681_cov_1.533113_Bu20_KC_P34	44.648
NODE_597_length_688_cov_2.744681_Ya20_KC_P53	55.024
NODE_597_length_696_cov_1.366721_Ed20_KC_P15	43.9666666666667
NODE_597_length_700_cov_1.974318_Bu20_KC_P36	60.836
NODE_597_length_700_cov_2.500803_Ba20_KC_P06	27.7
NODE_597_length_705_cov_3.700637_Bu20_KC_P40	49.016
NODE_597_length_734_cov_1.298326_Ya20_KC_P44	58.208
NODE_597_length_749_cov_2.144345_Bu20_KC_P32	45.056
NODE_597_length_754_cov_1.288035_Ed20_KC_P26	59.336
NODE_597_length_766_cov_2.985486_Ba20_KC_P07	59.424
NODE_597_length_766_cov_4.574746_Ya20_KC_P52	53.42
NODE_597_length_773_cov_4.830460_Bu20_KC_P42	64.3
NODE_597_length_794_cov_1.497908_Ya20_KC_P54	36.45
NODE_597_length_798_cov_1.819695_Ed20_KC_P25	46.564
NODE_597_length_798_cov_2.079057_Ed20_KC_P18	43.228
NODE_597_length_798_cov_2.160888_Ba20_KC_P01	51.79
NODE_597_length_803_cov_31.837466_Ed20_KC_P24	49.716
NODE_597_length_810_cov_131.019100_Bu20_KC_P30	51.14
NODE_597_length_838_cov_1.348226_Ya20_KC_P47	55.272
NODE_597_length_851_cov_1.445736_Bu20_KC_P39	49.948
NODE_597_length_896_cov_2.808303_Ba20_KC_P05	58.932
NODE_5980_length_556_cov_2.711900_Ba20_KC_P05	32.5666666666667
NODE_5987_length_556_cov_2.425887_Ba20_KC_P05	67.9285714285714
NODE_5988_length_556_cov_2.340292_Ba20_KC_P05	96.8
NODE_5989_length_556_cov_2.265136_Ba20_KC_P05	40.732
NODE_598_length_505_cov_3.492991_Ba20_KC_P13	41.26
NODE_598_length_538_cov_1.240781_Ba20_KC_P10	51
NODE_598_length_570_cov_1.176471_Ba20_KC_P14	44.148
NODE_598_length_575_cov_0.650602_Ba20_KC_P02	52.992
NODE_598_length_581_cov_1.176587_Ya20_KC_P46	73.5
NODE_598_length_581_cov_1.765873_Ed20_KC_P21	45.636
NODE_598_length_616_cov_0.962894_Ed20_KC_P23	63.624
NODE_598_length_624_cov_3.042048_Ya20_KC_P43	99.6333333333333
NODE_598_length_626_cov_3.537341_Bu20_KC_P31	53.056
NODE_598_length_635_cov_2.514337_Bu20_KC_P41	46.672
NODE_598_length_635_cov_3.161290_Ya20_KC_P49	49.708
NODE_598_length_645_cov_1.241197_Bu20_KC_P29	58.844
NODE_598_length_656_cov_3.689119_Bu20_KC_P37	57.2
NODE_598_length_666_cov_4.487267_Ya20_KC_P51	64.16
NODE_598_length_668_cov_5.483926_Ed20_KC_P20	62.7
NODE_598_length_674_cov_1.656616_Ed20_KC_P17	69.6
NODE_598_length_674_cov_1.964824_Ba20_KC_P08	46.068
NODE_598_length_681_cov_1.483444_Bu20_KC_P34	51.864
NODE_598_length_688_cov_0.810147_Ya20_KC_P53	32.916
NODE_598_length_696_cov_1.046850_Ed20_KC_P15	42.036
NODE_598_length_700_cov_1.486356_Bu20_KC_P36	70.2
NODE_598_length_700_cov_2.113965_Ba20_KC_P06	96.548
NODE_598_length_705_cov_3.415605_Bu20_KC_P40	53.728
NODE_598_length_708_cov_4.561014_Ya20_KC_P45	86.5
NODE_598_length_733_cov_3.035061_Ya20_KC_P44	36.505
NODE_598_length_749_cov_1.733631_Bu20_KC_P32	69.452
NODE_598_length_766_cov_1.651669_Ba20_KC_P07	55.028
NODE_598_length_766_cov_3.786647_Ya20_KC_P52	53.692
NODE_598_length_772_cov_3.174101_Bu20_KC_P42	78.3
NODE_598_length_791_cov_1.752101_Ba20_KC_P03	48.676
NODE_598_length_793_cov_4.723464_Ya20_KC_P54	49.844
NODE_598_length_798_cov_1.284327_Ed20_KC_P25	41.456
NODE_598_length_810_cov_13.455662_Bu20_KC_P30	71.0333333333333
NODE_598_length_838_cov_1.306176_Ya20_KC_P47	51.024
NODE_598_length_895_cov_2.452323_Ba20_KC_P05	63.66
NODE_5991_length_556_cov_2.227557_Ba20_KC_P05	62.608
NODE_5992_length_556_cov_2.215031_Ba20_KC_P05	34.06875
NODE_5994_length_556_cov_2.096033_Ba20_KC_P05	58.084
NODE_5998_length_556_cov_1.926931_Ba20_KC_P05	67.1
NODE_5999_length_556_cov_1.893528_Ba20_KC_P05	34.6958333333333
NODE_599_length_538_cov_0.917570_Ba20_KC_P10	40.3
NODE_599_length_569_cov_4.847561_Ba20_KC_P14	45.208
NODE_599_length_581_cov_1.515873_Ed20_KC_P21	61.008
NODE_599_length_626_cov_1.741348_Bu20_KC_P31	44.624
NODE_599_length_634_cov_3.626571_Bu20_KC_P41	31.552
NODE_599_length_635_cov_1.921147_Ya20_KC_P49	66.592
NODE_599_length_635_cov_4.069892_Ed20_KC_P16	62.8
NODE_599_length_640_cov_3.412078_Bu20_KC_P35	48.812
NODE_599_length_645_cov_0.899648_Bu20_KC_P29	37.604
NODE_599_length_656_cov_2.442142_Bu20_KC_P37	50.656
NODE_599_length_662_cov_2.155556_Ya20_KC_P55	53.0714285714286
NODE_599_length_666_cov_1.558574_Ya20_KC_P51	51.192
NODE_599_length_668_cov_1.032149_Ed20_KC_P19	54.672
NODE_599_length_668_cov_1.563452_Ed20_KC_P20	65.972
NODE_599_length_674_cov_1.502513_Ba20_KC_P08	56.872
NODE_599_length_680_cov_9.701493_Bu20_KC_P34	37.156
NODE_599_length_699_cov_2.498392_Bu20_KC_P36	42.62
NODE_599_length_700_cov_1.964687_Ba20_KC_P06	43.268
NODE_599_length_705_cov_1.711783_Bu20_KC_P40	41.52
NODE_599_length_733_cov_1.565549_Ya20_KC_P44	63.612
NODE_599_length_748_cov_5.694486_Bu20_KC_P32	65.628
NODE_599_length_753_cov_3.516272_Ed20_KC_P26	49.716
NODE_599_length_772_cov_2.007194_Bu20_KC_P42	44.38
NODE_599_length_790_cov_3.490884_Ba20_KC_P03	41.828
NODE_599_length_792_cov_6.058741_Ya20_KC_P54	37.364
NODE_599_length_797_cov_3.016667_Ed20_KC_P18	52.444
NODE_599_length_797_cov_5.363889_Ba20_KC_P01	51.264
NODE_599_length_803_cov_6.019284_Ed20_KC_P24	48.7
NODE_599_length_810_cov_2.807640_Bu20_KC_P30	59.544
NODE_599_length_850_cov_3.538163_Bu20_KC_P39	62.54
NODE_599_length_895_cov_2.245721_Ba20_KC_P05	37.4
NODE_59_length_1063_cov_4.249493_Ya20_KC_P50	33.0809523809524
NODE_59_length_1088_cov_1.821958_Ba20_KC_P08	41.415
NODE_59_length_1110_cov_2.762827_Ba20_KC_P06	46.648
NODE_59_length_1186_cov_31.424707_Bu20_KC_P33	91.9
NODE_59_length_1194_cov_1.863921_Ba20_KC_P01	70.252
NODE_59_length_1195_cov_4.153846_Ya20_KC_P49	55.4666666666667
NODE_59_length_1199_cov_3.741533_Bu20_KC_P29	48.144
NODE_59_length_1204_cov_4.014197_Ya20_KC_P51	54.176
NODE_59_length_1206_cov_6.195748_Ya20_KC_P43	50.732
NODE_59_length_1212_cov_1.897797_Bu20_KC_P31	55.92
NODE_59_length_1216_cov_10.848112_Bu20_KC_P34	73.144
NODE_59_length_1232_cov_3.318615_Bu20_KC_P37	51.3666666666667
NODE_59_length_1239_cov_50.483649_Ya20_KC_P55	63.692
NODE_59_length_1251_cov_5.618399_Ed20_KC_P15	62.684
NODE_59_length_1256_cov_4.311281_Ed20_KC_P20	51.08
NODE_59_length_1259_cov_3.494078_Ba20_KC_P03	49.052
NODE_59_length_1279_cov_6.823627_Bu20_KC_P41	49.344
NODE_59_length_1290_cov_12.751855_Ya20_KC_P45	45.068
NODE_59_length_1306_cov_1.746949_Ba20_KC_P07	59.572
NODE_59_length_1325_cov_3.171474_Ya20_KC_P44	52.768
NODE_59_length_1331_cov_14.043062_Ya20_KC_P53	40.36
NODE_59_length_1385_cov_12.229358_Bu20_KC_P32	46.36
NODE_59_length_1385_cov_39.098624_Bu20_KC_P36	75.76
NODE_59_length_1388_cov_2.097635_Ba20_KC_P05	56.084
NODE_59_length_1397_cov_2.111364_Bu20_KC_P40	40.368
NODE_59_length_1398_cov_24.186223_Ed20_KC_P26	96.9
NODE_59_length_1447_cov_21.080292_Ya20_KC_P52	62.5
NODE_59_length_1449_cov_2.839650_Ya20_KC_P56	51.94
NODE_59_length_1457_cov_3.252899_Ed20_KC_P25	47.752
NODE_59_length_1474_cov_116.544739_Ya20_KC_P54	67.692
NODE_59_length_1478_cov_1.679515_Bu20_KC_P30	36.596
NODE_59_length_1494_cov_16.248412_Ed20_KC_P24	44.556
NODE_59_length_1503_cov_1.579243_Bu20_KC_P42	81.312
NODE_59_length_1546_cov_6.462219_Ed20_KC_P18	42.64
NODE_59_length_1594_cov_7.466051_Bu20_KC_P39	47.412
NODE_59_length_1631_cov_4.353925_Ya20_KC_P47	41.272
NODE_59_length_662_cov_4.454701_Ba20_KC_P11	33.716
NODE_59_length_795_cov_2.227019_Ba20_KC_P10	51.688
NODE_59_length_839_cov_1.237533_Ba20_KC_P13	74.2
NODE_59_length_853_cov_7.809278_Ba20_KC_P14	47.86
NODE_59_length_943_cov_1.941109_Ba20_KC_P04	44.772
NODE_59_length_975_cov_4.224944_Ba20_KC_P02	50.8
NODE_5_length_1213_cov_8.241197_Ba20_KC_P11	43.616
NODE_5_length_1324_cov_3.644747_Ba20_KC_P09	50.6
NODE_5_length_1814_cov_52.533679_Ba20_KC_P14	30.412
NODE_5_length_1828_cov_7.651628_Ba20_KC_P04	44.152
NODE_5_length_1873_cov_4.655902_Ba20_KC_P03	53.66
NODE_5_length_1910_cov_15.597381_Ba20_KC_P10	24.144
NODE_5_length_1918_cov_4.364476_Ya20_KC_P48	46.964
NODE_5_length_2097_cov_18.672277_Ya20_KC_P55	80.88
NODE_5_length_2098_cov_3.706086_Ba20_KC_P01	49
NODE_5_length_2164_cov_71.973646_Ba20_KC_P06	45.616
NODE_5_length_2213_cov_14.925562_Ya20_KC_P50	45.96
NODE_5_length_2286_cov_55.060661_Bu20_KC_P35	63.396
NODE_5_length_2302_cov_129.368539_Ba20_KC_P05	57.836
NODE_5_length_2340_cov_423.747238_Ba20_KC_P13	60.18
NODE_5_length_2340_cov_64.167477_Ya20_KC_P46	40.72
NODE_5_length_2342_cov_11.533333_Bu20_KC_P33	45.54
NODE_5_length_2350_cov_35.394633_Bu20_KC_P37	45.832
NODE_5_length_2389_cov_9.122405_Bu20_KC_P31	37.296
NODE_5_length_2432_cov_21.674310_Ba20_KC_P07	29.6761904761905
NODE_5_length_2436_cov_6.046206_Ed20_KC_P19	40.2
NODE_5_length_2482_cov_60.137630_Ed20_KC_P16	54.0666666666667
NODE_5_length_2487_cov_34.115353_Bu20_KC_P36	47.62
NODE_5_length_2574_cov_9.157389_Ed20_KC_P26	44.836
NODE_5_length_2581_cov_5.176518_Bu20_KC_P41	40.868
NODE_5_length_2600_cov_40.516845_Ed20_KC_P21	63
NODE_5_length_2608_cov_24.555512_Ed20_KC_P17	97
NODE_5_length_2620_cov_14.961070_Ed20_KC_P20	46.244
NODE_5_length_2660_cov_22.668990_Ya20_KC_P56	46.964
NODE_5_length_2708_cov_56.071076_Ya20_KC_P44	70.944
NODE_5_length_2710_cov_25.458792_Ya20_KC_P51	63.74
NODE_5_length_2727_cov_39.658491_Ya20_KC_P53	71.036
NODE_5_length_2806_cov_7.971785_Bu20_KC_P32	56.916
NODE_5_length_2865_cov_4.753228_Ya20_KC_P49	46.116
NODE_5_length_2866_cov_33.757619_Ya20_KC_P45	47.424
NODE_5_length_2873_cov_45.321531_Bu20_KC_P34	70.816
NODE_5_length_2900_cov_40.118668_Bu20_KC_P40	47.588
NODE_5_length_2915_cov_9.749471_Bu20_KC_P29	47.184
NODE_5_length_3003_cov_42.644566_Ed20_KC_P15	47.86
NODE_5_length_3038_cov_39.750084_Ed20_KC_P25	80.26
NODE_5_length_3060_cov_36.744552_Bu20_KC_P30	47.588
NODE_5_length_3071_cov_584.866733_Bu20_KC_P39	97.868
NODE_5_length_3088_cov_57.569910_Ya20_KC_P54	47.424
NODE_5_length_3161_cov_8.792802_Ba20_KC_P12	51.396
NODE_5_length_3163_cov_13.123461_Ed20_KC_P18	38.8
NODE_5_length_3170_cov_13.277077_Ya20_KC_P52	54.352
NODE_5_length_3443_cov_10.413250_Bu20_KC_P42	44.4
NODE_5_length_3738_cov_14.719202_Ya20_KC_P47	50.284
NODE_5_length_3867_cov_8.235092_Ed20_KC_P24	42.2
NODE_6001_length_556_cov_1.703549_Ba20_KC_P05	38.2
NODE_6002_length_556_cov_1.684760_Ba20_KC_P05	82.236
NODE_6004_length_556_cov_1.670146_Ba20_KC_P05	32.2722222222222
NODE_6006_length_556_cov_1.620042_Ba20_KC_P05	60.132
NODE_600_length_505_cov_2.404206_Ba20_KC_P13	57.216
NODE_600_length_532_cov_0.268132_Ya20_KC_P50	53.828
NODE_600_length_538_cov_0.735358_Ba20_KC_P10	56.516
NODE_600_length_569_cov_2.583333_Ba20_KC_P14	46.852
NODE_600_length_581_cov_1.255952_Ed20_KC_P21	44.195
NODE_600_length_615_cov_1.743494_Ed20_KC_P23	46.824
NODE_600_length_626_cov_1.735883_Bu20_KC_P31	38.016
